target_in_1hop_rate,target_in_2hop_rate,target_in_Lhop_rate,average_shortest_path,unreachable_rate,method,N,T,B,d,seed,layers,mask_scope,attention_pair_count,raw_K
0.04678362573099415,0.594541910331384,0.0,2.358674463937622,0.0,zigzag_certified,512,1040,16,8,0,8,structural,61230,80
0.04483430799220273,0.39571150097465885,0.08382066276803118,2.733201581027668,0.01364522417153996,zigzag_certified,512,1040,16,8,0,8,causal_effective,31033,80
