target_in_1hop_rate,target_in_2hop_rate,target_in_Lhop_rate,average_shortest_path,unreachable_rate,method,N,T,B,d,seed,layers,mask_scope,attention_pair_count,raw_K
0.06627680311890838,1.0,1.0,1.9337231968810915,0.0,random_regular,512,1040,16,8,2,8,structural,81172,80
0.06432748538011696,0.9454191033138402,0.9980506822612085,1.98828125,0.001949317738791423,random_regular,512,1040,16,8,2,8,causal_effective,40941,80
