run_id,timestamp,host,local_or_remote,git_commit,config_path,config_sha256,command,output_dir,log_path,CUDA_VISIBLE_DEVICES,gpu_name,torch_version,task,data_mode,num_values,copy_mode,sep_token,eos_token,pad_token,method,attention_backend,N_train,N_eval,T_raw,T,B,d,G_type,H_type,causal,seed,architecture,layers,d_model,heads,ffn_dim,dropout,optimizer,learning_rate,log_every,steps,batch_size,eval_batches,raw_K,effective_K_mean_after_causal,effective_K_min_after_causal,effective_K_max_after_causal,duplicate_rate,self_loop_rate,attention_pair_count_after_causal,final_train_loss,eval_loss,eval_token_accuracy,eval_sequence_accuracy,eval_eos_accuracy,training_curves_path,tokens_per_sec,elapsed_sec,peak_allocated_gb,peak_reserved_gb,artifact_dir,metrics_path,neighbor_shape,block_pair_shape,status,failure_reason
train_N1024_seed0_zigzag,2026-06-12T05:50:43.456096+00:00,hhpc,remote,75330e074f67e3f181dc3e4cab2d941eb54dbf2d,configs/copy_v05_main.json,5bbba10598ba7dd1230c6adadd347e686f37dd058caa60d3caec5b253662ba79,/home/huiwei/miniconda3/envs/ysx_base/bin/python scripts/synthetic_mvp.py --config configs/copy_v05_main.json --output-dir outputs/copy_v05_main,outputs/copy_v05_main/train_N1024_seed0_zigzag,,1,NVIDIA A100-SXM4-80GB,2.10.0+cu128,copy,online,4,full_copy,5,6,0,zigzag,split,1024,1024,2050,2064,16,2,cyclic,cycle,True,0,transformer,8,128,4,256,0.1,adamw,0.001,250,1000,16,20,20,10.5,1,20,0.475,1.0,21672,1.3851723670959473,1.3852848827838897,0.25052743902439023,0.0,1.0,outputs/copy_v05_main/train_N1024_seed0_zigzag/training_curves.png,396928.4838787712,83.19886665046215,3.304759979248047,3.69921875,outputs/copy_v05_main/train_N1024_seed0_zigzag,outputs/copy_v05_main/train_N1024_seed0_zigzag/metrics.jsonl,"[2064, 4]",,ok,
train_N1024_seed0_zigzag,2026-06-12T05:50:44.615427+00:00,hhpc,remote,75330e074f67e3f181dc3e4cab2d941eb54dbf2d,configs/copy_v05_main.json,5bbba10598ba7dd1230c6adadd347e686f37dd058caa60d3caec5b253662ba79,/home/huiwei/miniconda3/envs/ysx_base/bin/python scripts/synthetic_mvp.py --config configs/copy_v05_main.json --output-dir outputs/copy_v05_main,outputs/copy_v05_main/train_N1024_seed0_zigzag,,1,NVIDIA A100-SXM4-80GB,2.10.0+cu128,copy,online,4,full_copy,5,6,0,zigzag,split,1024,2048,4098,4112,16,2,cyclic,cycle,True,0,transformer,8,128,4,256,0.1,adamw,0.001,250,1000,16,20,20,10.5,1,20,0.475,1.0,43176,1.3851723670959473,1.3953167021274566,0.24902848950707662,0.0,0.0,outputs/copy_v05_main/train_N1024_seed0_zigzag/training_curves.png,396928.4838787712,83.19886665046215,3.304759979248047,3.69921875,outputs/copy_v05_main/train_N1024_seed0_zigzag,outputs/copy_v05_main/train_N1024_seed0_zigzag/metrics.jsonl,"[2064, 4]",,ok,
train_N1024_seed1_dense,2026-06-12T05:56:56.692128+00:00,hhpc,remote,75330e074f67e3f181dc3e4cab2d941eb54dbf2d,configs/copy_v05_main.json,5bbba10598ba7dd1230c6adadd347e686f37dd058caa60d3caec5b253662ba79,/home/huiwei/miniconda3/envs/ysx_base/bin/python scripts/synthetic_mvp.py --config configs/copy_v05_main.json --output-dir outputs/copy_v05_main,outputs/copy_v05_main/train_N1024_seed1_dense,,1,NVIDIA A100-SXM4-80GB,2.10.0+cu128,copy,online,4,full_copy,5,6,0,dense,dense_mask,1024,256,514,528,16,2,cyclic,cycle,True,1,transformer,8,128,4,256,0.1,adamw,0.001,250,1000,16,20,528,264.5,1,528,0.4990530303030303,1.0,139656,1.3840632438659668,1.4371589601039887,0.2644941634241245,0.0,0.0,outputs/copy_v05_main/train_N1024_seed1_dense/training_curves.png,88953.54216764412,371.24997156113386,21.635470867156982,22.12890625,outputs/copy_v05_main/train_N1024_seed1_dense,outputs/copy_v05_main/train_N1024_seed1_dense/metrics.jsonl,,,ok,
train_N1024_seed1_dense,2026-06-12T05:56:57.499926+00:00,hhpc,remote,75330e074f67e3f181dc3e4cab2d941eb54dbf2d,configs/copy_v05_main.json,5bbba10598ba7dd1230c6adadd347e686f37dd058caa60d3caec5b253662ba79,/home/huiwei/miniconda3/envs/ysx_base/bin/python scripts/synthetic_mvp.py --config configs/copy_v05_main.json --output-dir outputs/copy_v05_main,outputs/copy_v05_main/train_N1024_seed1_dense,,1,NVIDIA A100-SXM4-80GB,2.10.0+cu128,copy,online,4,full_copy,5,6,0,dense,dense_mask,1024,512,1026,1040,16,2,cyclic,cycle,True,1,transformer,8,128,4,256,0.1,adamw,0.001,250,1000,16,20,1040,520.5,1,1040,0.49951923076923077,1.0,541320,1.3840632438659668,1.4155408501625062,0.2580348440545809,0.0,0.0,outputs/copy_v05_main/train_N1024_seed1_dense/training_curves.png,88953.54216764412,371.24997156113386,21.635470867156982,22.12890625,outputs/copy_v05_main/train_N1024_seed1_dense,outputs/copy_v05_main/train_N1024_seed1_dense/metrics.jsonl,,,ok,
train_N1024_seed1_dense,2026-06-12T05:57:00.585122+00:00,hhpc,remote,75330e074f67e3f181dc3e4cab2d941eb54dbf2d,configs/copy_v05_main.json,5bbba10598ba7dd1230c6adadd347e686f37dd058caa60d3caec5b253662ba79,/home/huiwei/miniconda3/envs/ysx_base/bin/python scripts/synthetic_mvp.py --config configs/copy_v05_main.json --output-dir outputs/copy_v05_main,outputs/copy_v05_main/train_N1024_seed1_dense,,1,NVIDIA A100-SXM4-80GB,2.10.0+cu128,copy,online,4,full_copy,5,6,0,dense,dense_mask,1024,1024,2050,2064,16,2,cyclic,cycle,True,1,transformer,8,128,4,256,0.1,adamw,0.001,250,1000,16,20,2064,1032.5,1,2064,0.4997577519379845,1.0,2131080,1.3840632438659668,1.3843947172164917,0.25671951219512196,0.0,1.0,outputs/copy_v05_main/train_N1024_seed1_dense/training_curves.png,88953.54216764412,371.24997156113386,21.635470867156982,22.12890625,outputs/copy_v05_main/train_N1024_seed1_dense,outputs/copy_v05_main/train_N1024_seed1_dense/metrics.jsonl,,,ok,
train_N1024_seed1_dense,2026-06-12T05:57:11.098964+00:00,hhpc,remote,75330e074f67e3f181dc3e4cab2d941eb54dbf2d,configs/copy_v05_main.json,5bbba10598ba7dd1230c6adadd347e686f37dd058caa60d3caec5b253662ba79,/home/huiwei/miniconda3/envs/ysx_base/bin/python scripts/synthetic_mvp.py --config configs/copy_v05_main.json --output-dir outputs/copy_v05_main,outputs/copy_v05_main/train_N1024_seed1_dense,,1,NVIDIA A100-SXM4-80GB,2.10.0+cu128,copy,online,4,full_copy,5,6,0,dense,dense_mask,1024,2048,4098,4112,16,2,cyclic,cycle,True,1,transformer,8,128,4,256,0.1,adamw,0.001,250,1000,16,20,4112,2056.5,1,4112,0.4998784046692607,1.0,8456328,1.3840632438659668,1.3965354263782501,0.25210163494387505,0.0,0.0,outputs/copy_v05_main/train_N1024_seed1_dense/training_curves.png,88953.54216764412,371.24997156113386,21.635470867156982,22.12890625,outputs/copy_v05_main/train_N1024_seed1_dense,outputs/copy_v05_main/train_N1024_seed1_dense/metrics.jsonl,,,ok,
train_N1024_seed1_local,2026-06-12T05:58:02.511049+00:00,hhpc,remote,75330e074f67e3f181dc3e4cab2d941eb54dbf2d,configs/copy_v05_main.json,5bbba10598ba7dd1230c6adadd347e686f37dd058caa60d3caec5b253662ba79,/home/huiwei/miniconda3/envs/ysx_base/bin/python scripts/synthetic_mvp.py --config configs/copy_v05_main.json --output-dir outputs/copy_v05_main,outputs/copy_v05_main/train_N1024_seed1_local,,1,NVIDIA A100-SXM4-80GB,2.10.0+cu128,copy,online,4,full_copy,5,6,0,local,split,1024,256,514,528,16,2,cyclic,cycle,True,1,transformer,8,128,4,256,0.1,adamw,0.001,250,1000,16,20,16,8.5,1,16,0.46875,1.0,4488,1.3851014375686646,1.424556440114975,0.2507295719844358,0.0,0.0,outputs/copy_v05_main/train_N1024_seed1_local/training_curves.png,655575.4669169656,50.37406319566071,1.8827929496765137,2.244140625,outputs/copy_v05_main/train_N1024_seed1_local,outputs/copy_v05_main/train_N1024_seed1_local/metrics.jsonl,"[2064, 0]",,ok,
train_N1024_seed1_local,2026-06-12T05:58:02.743262+00:00,hhpc,remote,75330e074f67e3f181dc3e4cab2d941eb54dbf2d,configs/copy_v05_main.json,5bbba10598ba7dd1230c6adadd347e686f37dd058caa60d3caec5b253662ba79,/home/huiwei/miniconda3/envs/ysx_base/bin/python scripts/synthetic_mvp.py --config configs/copy_v05_main.json --output-dir outputs/copy_v05_main,outputs/copy_v05_main/train_N1024_seed1_local,,1,NVIDIA A100-SXM4-80GB,2.10.0+cu128,copy,online,4,full_copy,5,6,0,local,split,1024,512,1026,1040,16,2,cyclic,cycle,True,1,transformer,8,128,4,256,0.1,adamw,0.001,250,1000,16,20,16,8.5,1,16,0.46875,1.0,8840,1.3851014375686646,1.4250495731830597,0.24978070175438596,0.0,0.0,outputs/copy_v05_main/train_N1024_seed1_local/training_curves.png,655575.4669169656,50.37406319566071,1.8827929496765137,2.244140625,outputs/copy_v05_main/train_N1024_seed1_local,outputs/copy_v05_main/train_N1024_seed1_local/metrics.jsonl,"[2064, 0]",,ok,
train_N1024_seed1_local,2026-06-12T05:58:03.178565+00:00,hhpc,remote,75330e074f67e3f181dc3e4cab2d941eb54dbf2d,configs/copy_v05_main.json,5bbba10598ba7dd1230c6adadd347e686f37dd058caa60d3caec5b253662ba79,/home/huiwei/miniconda3/envs/ysx_base/bin/python scripts/synthetic_mvp.py --config configs/copy_v05_main.json --output-dir outputs/copy_v05_main,outputs/copy_v05_main/train_N1024_seed1_local,,1,NVIDIA A100-SXM4-80GB,2.10.0+cu128,copy,online,4,full_copy,5,6,0,local,split,1024,1024,2050,2064,16,2,cyclic,cycle,True,1,transformer,8,128,4,256,0.1,adamw,0.001,250,1000,16,20,16,8.5,1,16,0.46875,1.0,17544,1.3851014375686646,1.385273915529251,0.25103658536585366,0.0,1.0,outputs/copy_v05_main/train_N1024_seed1_local/training_curves.png,655575.4669169656,50.37406319566071,1.8827929496765137,2.244140625,outputs/copy_v05_main/train_N1024_seed1_local,outputs/copy_v05_main/train_N1024_seed1_local/metrics.jsonl,"[2064, 0]",,ok,
train_N1024_seed1_local,2026-06-12T05:58:04.069824+00:00,hhpc,remote,75330e074f67e3f181dc3e4cab2d941eb54dbf2d,configs/copy_v05_main.json,5bbba10598ba7dd1230c6adadd347e686f37dd058caa60d3caec5b253662ba79,/home/huiwei/miniconda3/envs/ysx_base/bin/python scripts/synthetic_mvp.py --config configs/copy_v05_main.json --output-dir outputs/copy_v05_main,outputs/copy_v05_main/train_N1024_seed1_local,,1,NVIDIA A100-SXM4-80GB,2.10.0+cu128,copy,online,4,full_copy,5,6,0,local,split,1024,2048,4098,4112,16,2,cyclic,cycle,True,1,transformer,8,128,4,256,0.1,adamw,0.001,250,1000,16,20,16,8.5,1,16,0.46875,1.0,34952,1.3851014375686646,1.3999707996845245,0.2499283186920449,0.0,0.0,outputs/copy_v05_main/train_N1024_seed1_local/training_curves.png,655575.4669169656,50.37406319566071,1.8827929496765137,2.244140625,outputs/copy_v05_main/train_N1024_seed1_local,outputs/copy_v05_main/train_N1024_seed1_local/metrics.jsonl,"[2064, 0]",,ok,
train_N1024_seed1_random,2026-06-12T05:59:28.970921+00:00,hhpc,remote,75330e074f67e3f181dc3e4cab2d941eb54dbf2d,configs/copy_v05_main.json,5bbba10598ba7dd1230c6adadd347e686f37dd058caa60d3caec5b253662ba79,/home/huiwei/miniconda3/envs/ysx_base/bin/python scripts/synthetic_mvp.py --config configs/copy_v05_main.json --output-dir outputs/copy_v05_main,outputs/copy_v05_main/train_N1024_seed1_random,,1,NVIDIA A100-SXM4-80GB,2.10.0+cu128,copy,online,4,full_copy,5,6,0,random,split,1024,256,514,528,16,2,cyclic,cycle,True,1,transformer,8,128,4,256,0.1,adamw,0.001,250,1000,16,20,20,10.484848976135254,1,20,0.4757575511932373,1.0,5536,1.384857416152954,1.4296119809150696,0.2506079766536965,0.0,0.0,outputs/copy_v05_main/train_N1024_seed1_random/training_curves.png,395167.83105006174,83.56955552846193,3.304759979248047,3.69921875,outputs/copy_v05_main/train_N1024_seed1_random,outputs/copy_v05_main/train_N1024_seed1_random/metrics.jsonl,"[2064, 4]",,ok,
train_N1024_seed1_random,2026-06-12T05:59:29.412555+00:00,hhpc,remote,75330e074f67e3f181dc3e4cab2d941eb54dbf2d,configs/copy_v05_main.json,5bbba10598ba7dd1230c6adadd347e686f37dd058caa60d3caec5b253662ba79,/home/huiwei/miniconda3/envs/ysx_base/bin/python scripts/synthetic_mvp.py --config configs/copy_v05_main.json --output-dir outputs/copy_v05_main,outputs/copy_v05_main/train_N1024_seed1_random,,1,NVIDIA A100-SXM4-80GB,2.10.0+cu128,copy,online,4,full_copy,5,6,0,random,split,1024,512,1026,1040,16,2,cyclic,cycle,True,1,transformer,8,128,4,256,0.1,adamw,0.001,250,1000,16,20,20,10.51730728149414,1,20,0.474134635925293,1.0,10938,1.384857416152954,1.4061351656913756,0.2503837719298246,0.0,0.0,outputs/copy_v05_main/train_N1024_seed1_random/training_curves.png,395167.83105006174,83.56955552846193,3.304759979248047,3.69921875,outputs/copy_v05_main/train_N1024_seed1_random,outputs/copy_v05_main/train_N1024_seed1_random/metrics.jsonl,"[2064, 4]",,ok,
train_N1024_seed1_random,2026-06-12T05:59:30.345491+00:00,hhpc,remote,75330e074f67e3f181dc3e4cab2d941eb54dbf2d,configs/copy_v05_main.json,5bbba10598ba7dd1230c6adadd347e686f37dd058caa60d3caec5b253662ba79,/home/huiwei/miniconda3/envs/ysx_base/bin/python scripts/synthetic_mvp.py --config configs/copy_v05_main.json --output-dir outputs/copy_v05_main,outputs/copy_v05_main/train_N1024_seed1_random,,1,NVIDIA A100-SXM4-80GB,2.10.0+cu128,copy,online,4,full_copy,5,6,0,random,split,1024,1024,2050,2064,16,2,cyclic,cycle,True,1,transformer,8,128,4,256,0.1,adamw,0.001,250,1000,16,20,20,10.498062133789062,1,20,0.4750968933105469,1.0,21668,1.384857416152954,1.3850365579128265,0.25097256097560977,0.0,1.0,outputs/copy_v05_main/train_N1024_seed1_random/training_curves.png,395167.83105006174,83.56955552846193,3.304759979248047,3.69921875,outputs/copy_v05_main/train_N1024_seed1_random,outputs/copy_v05_main/train_N1024_seed1_random/metrics.jsonl,"[2064, 4]",,ok,
train_N1024_seed1_random,2026-06-12T05:59:32.814989+00:00,hhpc,remote,75330e074f67e3f181dc3e4cab2d941eb54dbf2d,configs/copy_v05_main.json,5bbba10598ba7dd1230c6adadd347e686f37dd058caa60d3caec5b253662ba79,/home/huiwei/miniconda3/envs/ysx_base/bin/python scripts/synthetic_mvp.py --config configs/copy_v05_main.json --output-dir outputs/copy_v05_main,outputs/copy_v05_main/train_N1024_seed1_random,,1,NVIDIA A100-SXM4-80GB,2.10.0+cu128,copy,online,4,full_copy,5,6,0,random,split,1024,2048,4098,4112,16,2,cyclic,cycle,True,1,transformer,8,128,4,256,0.1,adamw,0.001,250,1000,16,20,20,10.519698143005371,1,20,0.4740150928497314,1.0,43257,1.384857416152954,1.3943558573722838,0.2499283186920449,0.0,0.0,outputs/copy_v05_main/train_N1024_seed1_random/training_curves.png,395167.83105006174,83.56955552846193,3.304759979248047,3.69921875,outputs/copy_v05_main/train_N1024_seed1_random,outputs/copy_v05_main/train_N1024_seed1_random/metrics.jsonl,"[2064, 4]",,ok,
train_N1024_seed1_zigzag,2026-06-12T06:00:56.881025+00:00,hhpc,remote,75330e074f67e3f181dc3e4cab2d941eb54dbf2d,configs/copy_v05_main.json,5bbba10598ba7dd1230c6adadd347e686f37dd058caa60d3caec5b253662ba79,/home/huiwei/miniconda3/envs/ysx_base/bin/python scripts/synthetic_mvp.py --config configs/copy_v05_main.json --output-dir outputs/copy_v05_main,outputs/copy_v05_main/train_N1024_seed1_zigzag,,1,NVIDIA A100-SXM4-80GB,2.10.0+cu128,copy,online,4,full_copy,5,6,0,zigzag,split,1024,256,514,528,16,2,cyclic,cycle,True,1,transformer,8,128,4,256,0.1,adamw,0.001,250,1000,16,20,20,10.5,1,20,0.475,1.0,5544,1.3851300477981567,1.4249971747398376,0.25059581712062257,0.0,0.0,outputs/copy_v05_main/train_N1024_seed1_zigzag/training_curves.png,397276.03821542533,83.12608066760004,3.304759979248047,3.69921875,outputs/copy_v05_main/train_N1024_seed1_zigzag,outputs/copy_v05_main/train_N1024_seed1_zigzag/metrics.jsonl,"[2064, 4]",,ok,
train_N1024_seed1_zigzag,2026-06-12T06:00:57.191832+00:00,hhpc,remote,75330e074f67e3f181dc3e4cab2d941eb54dbf2d,configs/copy_v05_main.json,5bbba10598ba7dd1230c6adadd347e686f37dd058caa60d3caec5b253662ba79,/home/huiwei/miniconda3/envs/ysx_base/bin/python scripts/synthetic_mvp.py --config configs/copy_v05_main.json --output-dir outputs/copy_v05_main,outputs/copy_v05_main/train_N1024_seed1_zigzag,,1,NVIDIA A100-SXM4-80GB,2.10.0+cu128,copy,online,4,full_copy,5,6,0,zigzag,split,1024,512,1026,1040,16,2,cyclic,cycle,True,1,transformer,8,128,4,256,0.1,adamw,0.001,250,1000,16,20,20,10.5,1,20,0.475,1.0,10920,1.3851300477981567,1.4060102343559264,0.25028021442495124,0.0,0.0,outputs/copy_v05_main/train_N1024_seed1_zigzag/training_curves.png,397276.03821542533,83.12608066760004,3.304759979248047,3.69921875,outputs/copy_v05_main/train_N1024_seed1_zigzag,outputs/copy_v05_main/train_N1024_seed1_zigzag/metrics.jsonl,"[2064, 4]",,ok,
train_N1024_seed1_zigzag,2026-06-12T06:00:57.776782+00:00,hhpc,remote,75330e074f67e3f181dc3e4cab2d941eb54dbf2d,configs/copy_v05_main.json,5bbba10598ba7dd1230c6adadd347e686f37dd058caa60d3caec5b253662ba79,/home/huiwei/miniconda3/envs/ysx_base/bin/python scripts/synthetic_mvp.py --config configs/copy_v05_main.json --output-dir outputs/copy_v05_main,outputs/copy_v05_main/train_N1024_seed1_zigzag,,1,NVIDIA A100-SXM4-80GB,2.10.0+cu128,copy,online,4,full_copy,5,6,0,zigzag,split,1024,1024,2050,2064,16,2,cyclic,cycle,True,1,transformer,8,128,4,256,0.1,adamw,0.001,250,1000,16,20,20,10.5,1,20,0.475,1.0,21672,1.3851300477981567,1.3852774262428285,0.25102743902439023,0.0,1.0,outputs/copy_v05_main/train_N1024_seed1_zigzag/training_curves.png,397276.03821542533,83.12608066760004,3.304759979248047,3.69921875,outputs/copy_v05_main/train_N1024_seed1_zigzag,outputs/copy_v05_main/train_N1024_seed1_zigzag/metrics.jsonl,"[2064, 4]",,ok,
train_N1024_seed1_zigzag,2026-06-12T06:00:58.938238+00:00,hhpc,remote,75330e074f67e3f181dc3e4cab2d941eb54dbf2d,configs/copy_v05_main.json,5bbba10598ba7dd1230c6adadd347e686f37dd058caa60d3caec5b253662ba79,/home/huiwei/miniconda3/envs/ysx_base/bin/python scripts/synthetic_mvp.py --config configs/copy_v05_main.json --output-dir outputs/copy_v05_main,outputs/copy_v05_main/train_N1024_seed1_zigzag,,1,NVIDIA A100-SXM4-80GB,2.10.0+cu128,copy,online,4,full_copy,5,6,0,zigzag,split,1024,2048,4098,4112,16,2,cyclic,cycle,True,1,transformer,8,128,4,256,0.1,adamw,0.001,250,1000,16,20,20,10.5,1,20,0.475,1.0,43176,1.3851300477981567,1.3975937962532043,0.24996034651049293,0.0,0.0,outputs/copy_v05_main/train_N1024_seed1_zigzag/training_curves.png,397276.03821542533,83.12608066760004,3.304759979248047,3.69921875,outputs/copy_v05_main/train_N1024_seed1_zigzag,outputs/copy_v05_main/train_N1024_seed1_zigzag/metrics.jsonl,"[2064, 4]",,ok,
train_N1024_seed2_dense,2026-06-12T06:07:24.271251+00:00,hhpc,remote,75330e074f67e3f181dc3e4cab2d941eb54dbf2d,configs/copy_v05_main.json,5bbba10598ba7dd1230c6adadd347e686f37dd058caa60d3caec5b253662ba79,/home/huiwei/miniconda3/envs/ysx_base/bin/python scripts/synthetic_mvp.py --config configs/copy_v05_main.json --output-dir outputs/copy_v05_main,outputs/copy_v05_main/train_N1024_seed2_dense,,1,NVIDIA A100-SXM4-80GB,2.10.0+cu128,copy,online,4,full_copy,5,6,0,dense,dense_mask,1024,256,514,528,16,2,cyclic,cycle,True,2,transformer,8,128,4,256,0.1,adamw,0.001,250,1000,16,20,528,264.5,1,528,0.4990530303030303,1.0,139656,1.3844321966171265,1.4248579740524292,0.2669625486381323,0.0,0.0,outputs/copy_v05_main/train_N1024_seed2_dense/training_curves.png,85866.89829684304,384.59523582458496,21.635470867156982,22.12890625,outputs/copy_v05_main/train_N1024_seed2_dense,outputs/copy_v05_main/train_N1024_seed2_dense/metrics.jsonl,,,ok,
train_N1024_seed2_dense,2026-06-12T06:07:24.875065+00:00,hhpc,remote,75330e074f67e3f181dc3e4cab2d941eb54dbf2d,configs/copy_v05_main.json,5bbba10598ba7dd1230c6adadd347e686f37dd058caa60d3caec5b253662ba79,/home/huiwei/miniconda3/envs/ysx_base/bin/python scripts/synthetic_mvp.py --config configs/copy_v05_main.json --output-dir outputs/copy_v05_main,outputs/copy_v05_main/train_N1024_seed2_dense,,1,NVIDIA A100-SXM4-80GB,2.10.0+cu128,copy,online,4,full_copy,5,6,0,dense,dense_mask,1024,512,1026,1040,16,2,cyclic,cycle,True,2,transformer,8,128,4,256,0.1,adamw,0.001,250,1000,16,20,1040,520.5,1,1040,0.49951923076923077,1.0,541320,1.3844321966171265,1.4058934450149536,0.2624390838206628,0.0,0.0,outputs/copy_v05_main/train_N1024_seed2_dense/training_curves.png,85866.89829684304,384.59523582458496,21.635470867156982,22.12890625,outputs/copy_v05_main/train_N1024_seed2_dense,outputs/copy_v05_main/train_N1024_seed2_dense/metrics.jsonl,,,ok,
train_N1024_seed2_dense,2026-06-12T06:07:27.083975+00:00,hhpc,remote,75330e074f67e3f181dc3e4cab2d941eb54dbf2d,configs/copy_v05_main.json,5bbba10598ba7dd1230c6adadd347e686f37dd058caa60d3caec5b253662ba79,/home/huiwei/miniconda3/envs/ysx_base/bin/python scripts/synthetic_mvp.py --config configs/copy_v05_main.json --output-dir outputs/copy_v05_main,outputs/copy_v05_main/train_N1024_seed2_dense,,1,NVIDIA A100-SXM4-80GB,2.10.0+cu128,copy,online,4,full_copy,5,6,0,dense,dense_mask,1024,1024,2050,2064,16,2,cyclic,cycle,True,2,transformer,8,128,4,256,0.1,adamw,0.001,250,1000,16,20,2064,1032.5,1,2064,0.4997577519379845,1.0,2131080,1.3844321966171265,1.3846084594726562,0.2568932926829268,0.0,1.0,outputs/copy_v05_main/train_N1024_seed2_dense/training_curves.png,85866.89829684304,384.59523582458496,21.635470867156982,22.12890625,outputs/copy_v05_main/train_N1024_seed2_dense,outputs/copy_v05_main/train_N1024_seed2_dense/metrics.jsonl,,,ok,
train_N1024_seed2_dense,2026-06-12T06:07:34.900484+00:00,hhpc,remote,75330e074f67e3f181dc3e4cab2d941eb54dbf2d,configs/copy_v05_main.json,5bbba10598ba7dd1230c6adadd347e686f37dd058caa60d3caec5b253662ba79,/home/huiwei/miniconda3/envs/ysx_base/bin/python scripts/synthetic_mvp.py --config configs/copy_v05_main.json --output-dir outputs/copy_v05_main,outputs/copy_v05_main/train_N1024_seed2_dense,,1,NVIDIA A100-SXM4-80GB,2.10.0+cu128,copy,online,4,full_copy,5,6,0,dense,dense_mask,1024,2048,4098,4112,16,2,cyclic,cycle,True,2,transformer,8,128,4,256,0.1,adamw,0.001,250,1000,16,20,4112,2056.5,1,4112,0.4998784046692607,1.0,8456328,1.3844321966171265,1.3950490176677703,0.25303196681307955,0.0,0.0,outputs/copy_v05_main/train_N1024_seed2_dense/training_curves.png,85866.89829684304,384.59523582458496,21.635470867156982,22.12890625,outputs/copy_v05_main/train_N1024_seed2_dense,outputs/copy_v05_main/train_N1024_seed2_dense/metrics.jsonl,,,ok,
train_N1024_seed2_local,2026-06-12T06:08:33.200200+00:00,hhpc,remote,75330e074f67e3f181dc3e4cab2d941eb54dbf2d,configs/copy_v05_main.json,5bbba10598ba7dd1230c6adadd347e686f37dd058caa60d3caec5b253662ba79,/home/huiwei/miniconda3/envs/ysx_base/bin/python scripts/synthetic_mvp.py --config configs/copy_v05_main.json --output-dir outputs/copy_v05_main,outputs/copy_v05_main/train_N1024_seed2_local,,1,NVIDIA A100-SXM4-80GB,2.10.0+cu128,copy,online,4,full_copy,5,6,0,local,split,1024,256,514,528,16,2,cyclic,cycle,True,2,transformer,8,128,4,256,0.1,adamw,0.001,250,1000,16,20,16,8.5,1,16,0.46875,1.0,4488,1.3855899572372437,1.4267346680164337,0.25030398832684825,0.0,0.0,outputs/copy_v05_main/train_N1024_seed2_local/training_curves.png,587192.0921811019,56.24053940735757,1.8827929496765137,2.244140625,outputs/copy_v05_main/train_N1024_seed2_local,outputs/copy_v05_main/train_N1024_seed2_local/metrics.jsonl,"[2064, 0]",,ok,
train_N1024_seed2_local,2026-06-12T06:08:33.474197+00:00,hhpc,remote,75330e074f67e3f181dc3e4cab2d941eb54dbf2d,configs/copy_v05_main.json,5bbba10598ba7dd1230c6adadd347e686f37dd058caa60d3caec5b253662ba79,/home/huiwei/miniconda3/envs/ysx_base/bin/python scripts/synthetic_mvp.py --config configs/copy_v05_main.json --output-dir outputs/copy_v05_main,outputs/copy_v05_main/train_N1024_seed2_local,,1,NVIDIA A100-SXM4-80GB,2.10.0+cu128,copy,online,4,full_copy,5,6,0,local,split,1024,512,1026,1040,16,2,cyclic,cycle,True,2,transformer,8,128,4,256,0.1,adamw,0.001,250,1000,16,20,16,8.5,1,16,0.46875,1.0,8840,1.3855899572372437,1.406915044784546,0.2511817738791423,0.0,0.0,outputs/copy_v05_main/train_N1024_seed2_local/training_curves.png,587192.0921811019,56.24053940735757,1.8827929496765137,2.244140625,outputs/copy_v05_main/train_N1024_seed2_local,outputs/copy_v05_main/train_N1024_seed2_local/metrics.jsonl,"[2064, 0]",,ok,
train_N1024_seed2_local,2026-06-12T06:08:34.028919+00:00,hhpc,remote,75330e074f67e3f181dc3e4cab2d941eb54dbf2d,configs/copy_v05_main.json,5bbba10598ba7dd1230c6adadd347e686f37dd058caa60d3caec5b253662ba79,/home/huiwei/miniconda3/envs/ysx_base/bin/python scripts/synthetic_mvp.py --config configs/copy_v05_main.json --output-dir outputs/copy_v05_main,outputs/copy_v05_main/train_N1024_seed2_local,,1,NVIDIA A100-SXM4-80GB,2.10.0+cu128,copy,online,4,full_copy,5,6,0,local,split,1024,1024,2050,2064,16,2,cyclic,cycle,True,2,transformer,8,128,4,256,0.1,adamw,0.001,250,1000,16,20,16,8.5,1,16,0.46875,1.0,17544,1.3855899572372437,1.3851421236991883,0.24966768292682928,0.0,1.0,outputs/copy_v05_main/train_N1024_seed2_local/training_curves.png,587192.0921811019,56.24053940735757,1.8827929496765137,2.244140625,outputs/copy_v05_main/train_N1024_seed2_local,outputs/copy_v05_main/train_N1024_seed2_local/metrics.jsonl,"[2064, 0]",,ok,
