version,run_id,status,failure_reason,timestamp,host,local_or_remote,git_commit,config_path,config_sha256,command,output_dir,log_path,CUDA_VISIBLE_DEVICES,gpu_name,torch_version,task,data_mode,num_values,copy_mode,sep_token,eos_token,pad_token,method,graph_id,graph_seed,attention_backend,N_train,N_eval,T_raw,T,B,d,G_type,H_type,causal,multiplicity_mode,seed,architecture,layers,d_model,heads,ffn_dim,dropout,optimizer,learning_rate,log_every,eval_every,steps,batch_size,eval_batches,raw_K,unique_K_mean,effective_K_mean_after_causal,effective_K_min_after_causal,effective_K_max_after_causal,pre_causal_unique_K_mean,pre_causal_pair_count,duplicate_rate,self_loop_rate,attention_pair_count_after_causal,lambda_G,mu_H,rho_bound,rho_exact,certified,remote_local_overlap_mean,target_in_1hop_rate,target_in_2hop_rate,target_in_Lhop_rate,average_shortest_path,unreachable_rate,final_train_loss,eval_loss,eval_token_accuracy,eval_sequence_accuracy,eval_eos_accuracy,training_curves_path,tokens_per_sec,elapsed_sec,peak_allocated_gb,peak_reserved_gb,artifact_dir,metrics_path,neighbor_shape,block_pair_shape
v06,train_N512_seed0_zigzag_certified,ok,,2026-06-12T13:54:55.895556+00:00,sxyedeMacBook-Air.local,local,525791fb5f020146bbd8aee3400c3ac7fb998521,configs/copy_v06_smoke.json,b90981007965ccc1880a57d24e30eb000f865ac2ebbbd5429cf3d0a363c16f7c,/Users/sxye/miniconda3/bin/python scripts/synthetic_mvp.py --config configs/copy_v06_smoke.json --output-dir outputs/copy_v06_codecheck --methods zigzag_certified --steps 1 --batch-size 1 --eval-batches 1 --device cpu,outputs/copy_v06_codecheck/train_N512_seed0_zigzag_certified,,,,2.12.0,copy,online,4,full_copy,5,6,0,zigzag_certified,v06_B16_d8_s2_c41f9afbd3840ed1,2,split,512,512,1026,1040,16,8,permutation_regular,permutation_regular,True,unique_log_m,0,transformer,8,128,4,256,0.1,adamw,0.001,10,10,1,1,1,80,29.83942222595215,29.83942222595215,1,63,58.875,61230,0.6270072221755981,1.0,31033,0.4430783779678246,0.5491481939947735,0.860373989287474,0.5999831601197602,True,0.0,0.04483430799220273,0.39571150097465885,0.08382066276803118,2.733201581027668,0.01364522417153996,2.1395201683044434,1.5897290706634521,0.21637426900584794,0.0,0.0,outputs/copy_v06_codecheck/train_N512_seed0_zigzag_certified/training_curves.png,2748.451600311436,0.3783948750933632,0.0,0.0,outputs/copy_v06_codecheck/train_N512_seed0_zigzag_certified,outputs/copy_v06_codecheck/train_N512_seed0_zigzag_certified/metrics.jsonl,"[1040, 53]",
